"ENTREZID","log2FC"
5000,0.093062542013778
90204,0.0930200168251088
7159,0.0930019401047119
283629,0.0929932526908591
386617,0.092889840639658
54916,0.0928573804780634
63926,0.0928512017671953
100616167,0.0928375114419503
9780,0.0928375114419503
64582,0.092835789177709
5806,0.092821130844056
6006,0.0928089879609993
100132987,0.0927357223030084
11094,0.0927261987244079
23141,0.092714141820682
8508,0.0926514894518927
136853,0.0925984344813143
339453,0.0925983349636354
84875,0.092554188361521
145864,0.092552471164763
54432,0.092552205265192
55615,0.0925394181634164
7390,0.092534277284745
1788,0.0925209392838731
8654,0.0924753732087121
83444,0.0924193386956864
64083,0.0923389763263607
54557,0.0922703261142338
10747,0.0922553812213886
56138,0.0922370965900275
400451,0.0921753671737029
222223,0.0921703386238633
81858,0.0921113410223029
54960,0.0919913000728469
6838,0.0919834605275529
30850,0.0919052162669106
80207,0.0918885267436546
23077,0.0918642192995834
5066,0.0918378379699484
55593,0.0918147701837032
23250,0.0916914282040313
101930370,0.0916393458745165
51809,0.0916199624815165
9331,0.0916059415823611
84947,0.0915355126584956
9572,0.0915329998416038
23111,0.0915262125246146
25932,0.0914976123191382
55851,0.0914723146364869
388552,0.0914401077075984
83450,0.0914115927749107
101929302,0.091328134374265
27102,0.0913274738309788
101926926,0.0912880513990151
3241,0.091245543089314
63898,0.0912316218906283
8972,0.0912011472067794
55213,0.0911848869868239
54932,0.0911309233459591
128312,0.0910610048229668
55367,0.0910166641576642
84138,0.0910122699212262
55577,0.090936450633369
4803,0.090904143312723
100861548,0.0908907415243451
7259,0.0908302884939101
26258,0.09081751055134
63875,0.0907890324653209
8604,0.0907628902577584
55294,0.0906611072275044
6774,0.0906389770146994
1456,0.0906333693554141
3516,0.0906230045808023
138716,0.0905915125094729
3574,0.0905908091734114
9241,0.0905307300129626
113730,0.0905288640653726
4783,0.0904999596050552
83643,0.0904901708558894
11077,0.0904202996665949
6890,0.0903731388623108
81876,0.0903575868520088
123263,0.09025396906897
55604,0.0902321688676384
57657,0.0902082490016923
8774,0.0901571594997682
8411,0.0900094105930034
57213,0.0900014026350559
7277,0.0899242015186972
102465480,0.0899010758072756
81857,0.0899010758072756
55852,0.0898777981110564
6885,0.0897184366147834
10975,0.0896042292077654
9363,0.0895779845409541
9235,0.0895639644741973
138151,0.0893880225083763
1453,0.0893871493139867
1266,0.089364903112764
54462,0.0892508854328138
51227,0.0891583409986706
161582,0.0890646819295991
55757,0.0890500077198005
169792,0.0889314011642635
3434,0.0889209682703309
219988,0.0888738403081004
65084,0.0888277491474942
25802,0.0887951532992049
59084,0.088789866829175
51115,0.0887159255128474
1389,0.0886726896374939
54805,0.0885408173921438
2199,0.0884334123999683
60312,0.0884295097635875
118426,0.0884076205130737
3748,0.0883986543292556
57020,0.0883266526012079
114625,0.0883036248189708
84067,0.0882916389446557
6399,0.0882567771393918
285600,0.0882409773219125
374378,0.0882092161627469
8795,0.0881143254850972
9197,0.088110482169978
2022,0.0881032325483006
8445,0.0880961538125278
196,0.0880717764624711
284207,0.0880434678204817
10766,0.0880281796240562
7837,0.0880262923930557
90673,0.087999736006009
84060,0.0879804541690125
107983990,0.087958132657275
124411,0.087958132657275
130507,0.0879455165517074
2297,0.0879325479049578
64900,0.0879007521501102
51701,0.0878667786685895
81567,0.0878145828257088
112611,0.0877690692630572
113189,0.0877575826820116
55031,0.0876809164476208
5583,0.0876187221859161
201164,0.0876155530815227
57614,0.0875702038956788
54850,0.0875562634547765
90525,0.087530011728016
9961,0.0875224521654915
261734,0.087513957205274
100506686,0.0874454547746907
8038,0.0874269890810555
163059,0.0874245505778963
10929,0.0874036430372879
7007,0.0873864887960463
1917,0.087367719497598
23527,0.0873641515453965
51075,0.0872736453737266
1182,0.0872465013858129
10947,0.0871998790566789
4791,0.0871514134970652
29958,0.0871234202125349
143879,0.0870947427086416
85453,0.0870417957993255
8560,0.0870135080459377
1801,0.0870055661230303
57688,0.0868775356326423
55004,0.0868519550695432
11127,0.0868346944680325
623,0.0867865827423071
8970,0.0867686023351791
83933,0.0867093709599664
3484,0.0867052619179284
57488,0.086662547255275
201158,0.0866200903164385
6499,0.0864796490551583
83737,0.0864709479039903
10397,0.0864564845729399
8446,0.0864203419486663
55860,0.0863839515843944
65123,0.0863356857842825
140809,0.0862730678870248
51000,0.0862448414257532
3281,0.0862180399656852
10023,0.0861590603511515
85440,0.086132876911799
50853,0.0860690356846083
130557,0.0860419149570905
3309,0.0860408608864261
55847,0.085983264937535
55858,0.0859795343258653
84343,0.085965187386907
64430,0.0859366529672012
100302143,0.0859148953388031
1974,0.0859148953388031
9798,0.0859001880544714
6840,0.0858902794924143
8805,0.0858368561424389
92092,0.0857692040641274
3554,0.0857556925388543
55014,0.0857333951519484
10555,0.085704183394389
2771,0.0857033530324875
4297,0.0856784971544593
4831,0.0856310846675525
27345,0.0856299595298066
11135,0.0856201984086418
151742,0.0856036223964717
55230,0.0855935208330396
7164,0.0855874738907347
57464,0.0855760243567251
22925,0.0855513879337438
64223,0.0855023592757661
333,0.0854787746997943
138241,0.0854733756641368
101929484,0.0854159689439723
23001,0.0853378824064302
284391,0.0853244081504277
51128,0.0852258744719037
1047,0.0851820150981691
116535,0.0851623514979186
27063,0.0851461894219157
811,0.0851418951865611
440836,0.0851412860816286
717,0.0850603465552973
9478,0.0849875190968614
9425,0.0849331971142142
2717,0.0849030035739783
26276,0.0848583329733318
283209,0.0848555878800461
54981,0.0848393340480289
8936,0.0847999200803624
369,0.0847990454832784
8078,0.0847978692152028
8678,0.084684820969935
142940,0.0846525370227343
10677,0.08459840359221
440275,0.0845941264489457
79078,0.0845883368753584
9229,0.0845602819116223
4306,0.0845076262265816
4053,0.0845048349545139
619208,0.0844690570586797
162972,0.0844648877808196
5950,0.08440643353848
4205,0.0843979893490182
3611,0.0843806603209024
50617,0.0843792902510009
161835,0.084370223262323
57700,0.084369646658163
119391,0.084297931347058
2950,0.0842943815073359
57180,0.0842837081851247
27344,0.0842689093450007
79791,0.0842271357888061
10561,0.0841326919009089
83445,0.0841089899171387
51171,0.0840658673579053
57097,0.0840317472504913
200879,0.0840189222218917
1593,0.0839573561279227
22872,0.0839258068022416
8853,0.0839066265673079
26262,0.0838831726796413
653519,0.0838693047151061
51463,0.0838693047151061
9443,0.0838189505558106
54936,0.0838128517329939
7001,0.0837974486200424
25819,0.0837957112215816
79269,0.0837373832499665
84765,0.0837025265269078
55781,0.0836529427417991
66008,0.0836065083529814
1290,0.0836039795109886
847,0.0836031409554993
64969,0.0836014820505606
81563,0.083592143704314
9093,0.0835588968714985
7098,0.0835095721085572
3749,0.0834831561458354
23331,0.0834786138490775
90637,0.0834595963061499
29967,0.0833369775613337
117145,0.0833326098509109
51185,0.0832730199487306
51704,0.0832702986618511
257203,0.0832463264973678
57007,0.0831606584672157
323,0.0830715219221477
4152,0.0830558143859544
9473,0.0830332606769635
3308,0.0828043295838362
131965,0.0827646357348174
8840,0.082718123532491
55243,0.0826378801821068
64395,0.0826161521291073
100302213,0.0825508530310493
11140,0.0825508530310493
27236,0.0825424423348377
23190,0.0825237177944795
26999,0.0825093180716893
283551,0.0824973382216654
222950,0.0824701123584519
80227,0.0824447333190835
25782,0.0824125849999393
29948,0.0824052659284483
2690,0.082306696670199
8309,0.0821887327274557
64207,0.0821663531947402
151050,0.0821469245866911
84529,0.0820875663517791
6364,0.0820658332598212
375190,0.082065139846462
50636,0.0819484395047501
22849,0.0818989187427816
79709,0.0818974506439816
158471,0.0818763411678699
84709,0.0818729877001991
100507283,0.0818724916539016
10234,0.0818544542993149
25966,0.0818513270927149
7093,0.0818271344772872
84333,0.0818129638802459
7049,0.08160060924046
120892,0.08155446376934
653464,0.0815237183225273
10683,0.0814827367886853
4286,0.0814774253275331
594,0.0814436519115259
57099,0.0813886660790051
7915,0.0813166069984305
8704,0.0812839808954343
84303,0.0812525933494021
23503,0.0812362497204065
285755,0.0812294547979181
5970,0.0812020698884066
55048,0.0811884539525345
9682,0.081161418127101
112858,0.0811613031548203
8660,0.0811362990316971
83882,0.0811174329152274
23613,0.0810708780173718
101927905,0.0810311385422156
55272,0.0809936105160951
100505894,0.0809818115863248
100128569,0.0809606677275369
83850,0.080949867029532
284459,0.0809454467634006
27244,0.080937957321405
473,0.0808996620654066
102724814,0.0808532900132369
1848,0.0808261046513604
91137,0.0808030253648377
80007,0.0806922831281586
7566,0.0806149219351791
10175,0.0805345947339657
55738,0.0805296462437449
119710,0.0805082211718038
1022,0.0805015216218652
54765,0.0804596773190198
147948,0.0803950774513257
57584,0.0803257348931538
2060,0.0803193101990935
285601,0.0802768600164332
130497,0.0802267376500174
25945,0.0802217047212635
2969,0.0801968510519858
2549,0.0801400276998739
3059,0.0801143445017675
6767,0.0800874379364491
10867,0.0800850502890493
100500837,0.0800503484105326
1281,0.0800503484105326
10984,0.0800467325733946
463,0.07998591435682
1890,0.0799357578503028
8496,0.0799287261156349
101929295,0.0798336421317758
114799,0.0798171390076224
3077,0.0798170272850435
2825,0.0798057606763316
386758,0.0797766594747193
2329,0.0796390934600166
10314,0.0796200813703027
9813,0.0795997616076103
64236,0.0795264549037307
649,0.0795070173297647
102465511,0.0794604344484209
8694,0.0794604344484209
978,0.0794050195907975
6915,0.0793846509278239
50651,0.0793396266102924
41,0.0793050960091696
84938,0.0792904641363358
4087,0.0792882764956442
23428,0.0792205847829903
2043,0.0791870909900079
57804,0.0791735830418318
6536,0.0791576157591406
151295,0.0791214557910028
8710,0.0791124568734513
196264,0.0790887355103073
3718,0.0790886037885738
51752,0.0790470641246846
644873,0.0790017465574512
100130476,0.0789783397097778
5293,0.0789516609806705
3897,0.0789465432433216
4248,0.0789407086686855
55357,0.0788996614484103
266812,0.0788923367241372
114883,0.0788057213453073
26000,0.0787873474272819
202243,0.0787780177304025
9205,0.0787463782236669
5872,0.0787190823167696
6745,0.0786346372044051
146542,0.0786019967930937
493,0.078569233372383
9095,0.0785047960892712
57336,0.0785023487609171
83891,0.0784748655797962
23125,0.0784087027004982
199704,0.0784057526191619
60676,0.0783918606673908
10351,0.0783129286851834
136319,0.0783098219028392
57475,0.0782968963514653
388906,0.0782142725368927
83592,0.0781878793842823
5800,0.0781695381799273
54471,0.0780816945067451
55605,0.0780271792241982
3727,0.0779847827105949
284352,0.0779679708939869
23143,0.0779302389108488
747,0.0778988235033181
347902,0.0778814951762121
57404,0.0778359741078966
10516,0.0777964256776761
9919,0.0777775065124995
23172,0.0777636087787811
5590,0.0776828945842537
147,0.0776130474908414
339122,0.077573030700143
10636,0.0775725668943878
6865,0.0775111369883471
29085,0.0774921361439973
162967,0.0774512064387306
25807,0.0773926742985369
83931,0.0773840793141309
101928687,0.0773673688538197
84266,0.0773531237923122
11097,0.0772997404530743
22999,0.0772733721520416
131601,0.0772362426390486
4539,0.0771910577566607
868,0.0771538954380494
103695435,0.0770110957015353
8611,0.0770060112674123
8394,0.0769460893167766
7042,0.0769014305978788
7791,0.0767612125080767
1184,0.0767261967116645
9854,0.0766583752107733
9920,0.0766459783245059
9479,0.0766126870577535
25981,0.0765996578359765
91523,0.076443883239815
219738,0.076434870204848
79864,0.0763777081440841
3575,0.0763350954055603
9679,0.0763226606482005
3416,0.0762087561967071
219771,0.0761969561609346
3290,0.0761895098441304
57474,0.0761885277778957
125988,0.0761830867755453
161394,0.0761788842290552
340385,0.0761018115079252
64598,0.0760696835358244
27147,0.0760327210303198
6692,0.0759580926810187
1611,0.0758533036040075
1774,0.07584652899147
201229,0.0758366945074378
373,0.0758018262272101
1198,0.0757605547299897
23604,0.0757565080999697
387856,0.0756891311562345
9465,0.0756502604312846
84144,0.0755164409587933
666,0.0754285305592306
9693,0.0754184346468101
57062,0.0754165338991635
22924,0.0754149319915252
401115,0.0754036491021597
8675,0.0753775163287529
7697,0.0753404161156041
972,0.0752623535747515
7010,0.0752410732311838
390595,0.075198811615384
84769,0.0751685545824428
375056,0.0751525370197919
390940,0.0751365226077525
84034,0.075128534641589
55666,0.0751069159458148
7096,0.0750836797232553
100500805,0.0750773251985937
1350,0.0750773251985937
150967,0.0750557293961481
8324,0.0750537633149722
22878,0.0750323995647559
22888,0.0750312893489043
8303,0.074960244525538
100131017,0.0749506789317117
5593,0.074931457581438
2811,0.0748645872345341
152815,0.0748588962240301
8505,0.0748542327349658
57210,0.0748199623776041
255919,0.0747667824336368
900,0.0747595031386428
252884,0.0747522307428524
90120,0.0747222065516732
1962,0.0747035428420749
10693,0.0746638725247308
29796,0.0746550242022278
27352,0.0746391554514786
79933,0.0746299852376851
10570,0.0746257593078483
8409,0.0745784987650716
8516,0.0745713606401667
204,0.074568399965112
23406,0.0745405696600274
58497,0.0744312508285447
22927,0.0744166640784238
10427,0.0743897605398271
79788,0.0743757163767607
55773,0.0743638011382023
81669,0.0743156284505208
51026,0.074307609889121
51495,0.0743074114083052
57715,0.0743051086023667
29099,0.0742887196412
147660,0.0742700160742484
81932,0.0742640824457134
152225,0.0742629259893427
1306,0.0742139243304894
353088,0.0741781850878891
84277,0.0741689856898832
50486,0.0741662629221215
7920,0.0741568060854026
6696,0.0741466359503478
1778,0.0741367710990137
84824,0.0740843495236692
407012,0.0740494509924512
84909,0.0740494509924512
64795,0.0740073042541051
54986,0.0740018312761953
51098,0.0739949377473223
84221,0.0739855122282383
149013,0.0738957746357475
4041,0.0738941980937273
199731,0.0737644679970159
54541,0.0737281209779492
3659,0.0736672807271899
84552,0.0736645994059712
102466730,0.0736606455406698
7528,0.0736606455406698
28970,0.073645157445571
9563,0.073617987219417
80212,0.0735520645521548
9698,0.0735487540807066
283635,0.0734989485988518
155435,0.0734976489357868
100131655,0.0734940739087826
89927,0.0734789265407954
100616122,0.0733464562028126
57551,0.0733464562028126
8476,0.0733144972739015
6515,0.0732820792250563
50940,0.0732259662402193
55298,0.0732252857958925
286467,0.073184913469472
10329,0.0731660673175185
3224,0.0731430598648505
102724826,0.0731114542765009
114569,0.0731084659645823
100422995,0.073107783132236
1106,0.073107783132236
4824,0.0730662359132771
5032,0.073065855121085
144501,0.0730594940788382
2948,0.0730401841608885
64089,0.0730053106484048
54809,0.0729169111703371
50999,0.0728723885085824
5442,0.0728544131105911
22861,0.0728537806716574
57406,0.0728403935045402
27154,0.0727892153486555
57175,0.0727834488419552
7673,0.0727641591967844
64802,0.0727634639426501
6775,0.0727215611013194
23259,0.0727190289847692
10413,0.0727173307736007
23139,0.0726600886759598
283229,0.0726535785073803
79891,0.0726054388607749
6920,0.0725846082905744
126068,0.0725096348543713
5519,0.0724995822632137
10202,0.0724650830318108
23015,0.0724278303390511
8621,0.0724225671467884
9802,0.0724015324471647
84948,0.072396894736918
83480,0.0723441962510852
85360,0.0723304129950639
684,0.0723087072254869
8481,0.0722941676867435
23201,0.0722813487043725
84734,0.0722497247904869
120526,0.0721627592964292
1069,0.072137613043607
873,0.0720317616089078
8573,0.0720255840710333
339487,0.072021689985513
10439,0.0719809555468692
202658,0.0719091809662303
56658,0.0719091809662303
79846,0.0719027354790112
3675,0.0718967062795848
5715,0.071869053390887
101927751,0.0718101011333429
550112,0.0717837546203515
22822,0.0717225895848429
55680,0.0717082543677985
8504,0.071647177466887
9391,0.071628332030505
57596,0.0716154172850188
285141,0.0715916968142376
10247,0.0714938535362626
26137,0.0714777078817124
391,0.0714471570730486
339318,0.0714008679020912
5064,0.0713688203616743
79753,0.0713631041638435
8224,0.0713419024457119
259232,0.0712788293727955
23092,0.0712776089869515
56142,0.0711075666540555
23070,0.0710924194389234
23138,0.0710383199692606
2239,0.0710067507959613
79065,0.0709827383613728
624,0.0709480587242125
885,0.0709254955323705
282679,0.0708807612056642
3371,0.0708788128693618
253982,0.0708502744076497
407026,0.0708266806032241
407025,0.0708266806032241
149371,0.0707630275839214
56181,0.0707516880739144
25897,0.0707321838131116
116931,0.070711498268012
51601,0.0706933929514777
9369,0.0706606049622191
3750,0.0706477529653986
10228,0.0706269079011648
23140,0.0706136602564255
57190,0.0705563967630981
80271,0.070547888827349
4814,0.0704693981604071
7114,0.0704117167742592
64175,0.0703395613912786
51112,0.0703007497087462
100379224,0.0702953831793286
3632,0.0702339184787153
23171,0.0702163403928916
23157,0.0701676721762035
636,0.0701470437507251
84898,0.0701448219731159
23609,0.0701205395143583
4660,0.0700982982698056
10233,0.0700354172034849
83874,0.0700136572593639
340061,0.0699875188185891
6512,0.0699865683847071
92912,0.0699739812765882
9950,0.0699716240213602
8701,0.069965801437146
148523,0.0699654567627473
663,0.0698969480699656
101927402,0.0698838313263177
51072,0.0698628715131486
1952,0.0698355282428193
1528,0.0698256513370238
4238,0.0697534600390386
23639,0.069686348378568
52,0.0696387756606559
3665,0.0696376287386965
153769,0.069581377277687
79789,0.069542959965847
116238,0.069485554924049
285343,0.0694847170055845
92335,0.0694751852172724
256643,0.0694472885820246
55959,0.069434174609022
11069,0.069430407740634
773,0.0694232376919307
64220,0.0694022752466157
388,0.0693894756271066
51019,0.0693590933923133
2747,0.0693487244172777
10565,0.0693244069038389
131578,0.0693203528109141
8050,0.0692723187163475
91624,0.0692490934782198
22818,0.0692294846009884
51164,0.0691489248386975
54434,0.0691114586333377
80270,0.0690939454131244
92283,0.0690739213458667
79081,0.0690539254705762
3032,0.0690142157217226
101928160,0.0689690430082062
286075,0.0689690430082062
8720,0.0689349615504325
126119,0.0688895808083698
101927055,0.0688840936707207
100506866,0.0688840936707207
55466,0.0688677643562216
9500,0.0688052770689002
22874,0.0687811977093889
57718,0.0687086726628275
8462,0.0686855989507249
54985,0.0686817797142753
10489,0.0686789420237299
10252,0.0686411993027177
79087,0.0686386545234896
51477,0.0686125117034354
115708,0.068538883469129
9181,0.0685200018022035
3242,0.0685077119629809
440952,0.0684500952967627
6728,0.0684003215000454
387521,0.0683842840639416
202052,0.0683812668519219
7571,0.0683697209838259
54923,0.0683457787752343
100423031,0.0683444201472965
268,0.0683444201472965
126823,0.0683028266466549
8703,0.0682854758402666
55074,0.0682666893729284
203523,0.0682312327757303
51195,0.068191985977484
644838,0.0681818256894517
4638,0.0681282136782011
2583,0.0681102899593971
100506637,0.0680895728273844
728591,0.0680681994622346
171017,0.0680616334022073
7482,0.0680091675310837
22911,0.0679807943945547
7045,0.0679568290839868
54926,0.0679389531094356
56849,0.0679146978643239
321,0.0678968424046083
129450,0.067847026477834
3688,0.0678456402423944
55254,0.0678201739218734
26960,0.0677078154984849
83742,0.0676560617575737
57471,0.0676239015498118
11248,0.0676183219341888
3098,0.0675621498718306
5627,0.0674480224898473
23635,0.067413340300711
26167,0.0673924552173268
440823,0.0673923638122863
2770,0.0673785252098312
3685,0.0673764252906205
8674,0.0673556007727362
5007,0.0673297319154106
102724927,0.0672423896343508
83694,0.0672412478997039
4901,0.0671917429154678
55036,0.0671628714719436
81537,0.067145122617979
1945,0.067115390042239
5244,0.0670734564182621
51524,0.0670140966532064
84171,0.0669375263249149
2247,0.0669303891601918
644903,0.0668439058047863
23301,0.066814254823093
10550,0.0668100688880096
102465503,0.0668050456451606
29886,0.0668050456451606
1892,0.0667823232386308
4538,0.0667251757890239
79673,0.06672181169174
80821,0.0667193363183228
100128893,0.066678543669331
55663,0.0666175338384627
8618,0.0665907203214352
100507032,0.0665886033653302
78991,0.0665606794622135
7549,0.066513514985868
10207,0.0664916048100593
6326,0.0664712431007455
81566,0.0664688885121527
57538,0.0664526325930299
8490,0.0664067241618752
8528,0.0663703983900585
7567,0.066368444953443
9373,0.0663557459864438
199746,0.0663259552601603
51663,0.0662813492387131
92002,0.0662359756043825
23208,0.0662356254686525
10126,0.0662285969536406
124583,0.0661849293084372
54386,0.0661636612760043
79090,0.0660584887200765
153642,0.0660462930442896
401264,0.0660307117543425
254013,0.0659474078964021
130733,0.0659041955144958
27237,0.0658520315762661
54869,0.0658397945232883
5046,0.0657933572886714
27443,0.065709810005363
84861,0.0656760593939037
5868,0.065660810857124
1717,0.0656032177797804
25938,0.0655657273997698
64849,0.0655224471298184
9646,0.0655040790330144
5305,0.0654476910437045
100847012,0.0654064972981628
8831,0.0654064972981628
257396,0.0653648325092488
81539,0.0653238005127498
83937,0.0652844161433729
221692,0.0652734404489514
7286,0.0652718586565365
81488,0.0652563483500928
5190,0.0652489285130023
85450,0.0652212181989273
8706,0.0651987271297492
80184,0.065167310921033
55905,0.0651405430371284
57484,0.0650697417049269
113878,0.0650208490101468
128439,0.0649741394686275
7385,0.0649570606910409
51090,0.0649407707311011
4084,0.0649254860915341
130589,0.0649064999770068
51667,0.0648823575668359
9382,0.0648248372634641
4131,0.064808885350283
400684,0.0647623393459609
5990,0.064696589284019
9053,0.0646935987182854
10090,0.0646313809371765
220323,0.0646110355366041
2002,0.06460648306606
1836,0.0645665796289182
7348,0.0644982620649713
79183,0.0644905124803546
3091,0.0644618387112696
862,0.0644278360802618
56829,0.0642970095835126
782,0.0642743126722392
54707,0.0642391332589755
3887,0.0642029227665241
55643,0.0641826044674094
284306,0.0641523644189912
3551,0.0641223914260205
5918,0.0641137055436041
10493,0.064079070977019
4793,0.0640321178868951
221091,0.0640248798361411
10388,0.0640166754655582
401093,0.0640058036900463
347404,0.0640033864838941
285989,0.0639816149349115
90624,0.0639659270916703
8662,0.0639491280175337
103,0.0638452623965825
100996693,0.0638375283801329
10290,0.0638375283801329
51360,0.0638327783646982
57592,0.0637634854824993
55640,0.0636539353180746
152926,0.0636153588736454
112483,0.0636058262479896
1318,0.0634849950133255
54020,0.0634413219392058
5865,0.0633843929706903
79582,0.0633570002261709
667,0.0633396788726672
9905,0.063332906708136
92949,0.0632547500979929
26985,0.063244094539139
84879,0.0632253071523139
57477,0.0632037268096075
100289635,0.0631982044512716
2947,0.0631745586665906
439931,0.0631164835378727
8076,0.0630979561486849
84883,0.0630522636151309
8874,0.0630355923175903
55198,0.0629930300977484
84962,0.0629737469399078
83690,0.0629490773262386
32,0.0628659181522841
4946,0.0628472491089994
23788,0.0628301994282338
124989,0.06281952348426
100131213,0.0627528423469461
534,0.0626698150736736
25949,0.0626450912065972
83982,0.0625854774179446
4061,0.0625709818323243
255231,0.0625657591965045
55268,0.0625285363892322
65991,0.0625156062753121
147920,0.062510721429847
84740,0.0623607852172404
9230,0.0622890133727299
2937,0.0622065370637285
8764,0.0621910169632071
29919,0.0621836767041251
10724,0.0621638870521952
9578,0.062152702760906
84446,0.0621478242064017
4836,0.0621110922060394
64854,0.0621107339032887
8908,0.062065712377427
102465252,0.0620624555978749
9665,0.0620624555978749
152485,0.0619702342203931
90507,0.0619683724399647
100505648,0.0619038104735393
14,0.0619034838999129
58480,0.0619033685618343
1808,0.0618969955067508
10908,0.0618966006698562
134510,0.0618763576785284
4253,0.0618628312971677
693215,0.061860175507293
25820,0.061860175507293
5306,0.0618311153637665
2776,0.0618090455879199
10627,0.0618001702244385
37,0.0617847070616287
9308,0.0616509214413939
54915,0.0615929295727989
79888,0.0615811356333158
55770,0.0615782986922897
9525,0.0615355543814223
348094,0.0615073875189392
84327,0.0614739446107736
100289388,0.0614388828508609
10440,0.0613189924937873
100507071,0.0613134270889245
57448,0.0612962406356327
1345,0.0612749195079124
30846,0.0612074149639239
5795,0.0611710222509033
106660606,0.06116184124547
100126328,0.06116184124547
338799,0.0610630939620807
162514,0.0610451161187349
101928820,0.0609143041391931
4744,0.0608666065479397
80709,0.0608118012737433
1716,0.0607970890109026
88,0.0607277674449672
55435,0.0607184230455463
6051,0.0606637968787569
375775,0.0606370056221868
7048,0.0605795573901341
3572,0.0605785631568478
389,0.060550224941345
401491,0.0605465460752428
83985,0.0605361269056507
9513,0.0604697371353784
79366,0.0604540530147768
1386,0.0604449953313568
51755,0.0604429255323043
8927,0.060412692678628
55359,0.060407721028267
8609,0.0603998056379202
201191,0.0603805643153848
56907,0.0603683988461688
1877,0.06032227386378
5896,0.060250646841585
56160,0.0602376733447276
5178,0.060218369312799
4897,0.0601506538753093
729967,0.060117802251693
22903,0.0601001038312854
6566,0.06003453285189
2965,0.0599952104759855
79147,0.0599620143722326
794,0.0599283657986999
167153,0.0599260714038163
147912,0.0599141720190304
197257,0.0598747672056002
153339,0.0598534455536678
54360,0.0598457480056712
10558,0.0597124972971082
5452,0.0597056999088331
23400,0.0596803958873821
5361,0.0596458270566213
84340,0.0596348125675424
130,0.0596333661713326
138050,0.0595722483109673
3223,0.0595630252126411
301,0.0595544229792012
2252,0.0595086112235799
741,0.05948474931825
5147,0.0594414833452792
10938,0.059428245052304
55683,0.0593733509248233
81544,0.0592911008891775
84193,0.0592876074070875
11152,0.0592452912018011
286207,0.0592434746222688
9750,0.0591975454290157
54878,0.0591679047798573
728661,0.0591664814417149
54972,0.0591168391180156
4916,0.0591143506302007
27173,0.0590940556974119
79583,0.0590722287623063
25759,0.0590380606176168
929,0.059028636033412
3399,0.0590186713217572
8799,0.0590055803740332
84168,0.0590045531075504
56171,0.0589622068705932
678655,0.0588806263902153
10916,0.0588574909714565
60492,0.0588116866421647
6392,0.0586856439748579
10500,0.0586759914499639
80228,0.0586622951369006
200931,0.0586441170658008
25865,0.0585891858044936
57572,0.0585820565246457
387263,0.05857827806291
25850,0.0585736601707174
1459,0.0585368959796777
91316,0.0585365593673585
3977,0.058527840929462
26297,0.0585073987393967
83666,0.0584675844720018
137886,0.0584494556853703
441027,0.0584313646962678
1490,0.0583804692139164
101927528,0.0582866349753608
51191,0.0582365578186739
1026,0.0582254868171755
503569,0.0581682889696678
54545,0.0581658676092711
144132,0.0581356562542356
3601,0.0581262615775722
84807,0.058119210991957
92960,0.0580486925714315
92170,0.0579733837571642
91151,0.0578983376982745
5074,0.0578705230160304
100506826,0.0577723162333316
90956,0.0577697018205759
400743,0.0577292808959118
51538,0.0577183629554762
124512,0.057698328611549
56940,0.0576768917496253
114800,0.0576646612896473
196500,0.0576175061131601
10121,0.0575641810967035
6383,0.0575221583336528
22836,0.0575176662155442
23014,0.0574944848326586
80025,0.057474068701965
124454,0.0574393010602644
7832,0.0574323693360522
126299,0.0573902302240496
9406,0.0573831680813673
284021,0.057336440105196
7347,0.0573292411993763
145482,0.0572994180732522
106480738,0.0572466992074018
65083,0.0572294059032636
4327,0.0571873524538216
100289098,0.0571374128961501
391712,0.0571141678596702
55786,0.0571000970741611
285195,0.0570811519326185
7597,0.057076665795784
102725117,0.0570305474283669
7984,0.0570305474283669
54039,0.0569347623654746
112399,0.0569048150280631
257407,0.0568933810833338
222236,0.056848108028161
26511,0.0568253125377902
151254,0.0567965007785246
113026,0.0567783216698588
388536,0.0566506744121486
125061,0.0566172417370469
6711,0.0566019677410934
5318,0.056583755027797
152877,0.0565475023245348
56902,0.0565304601548715
340156,0.0565133551185547
89781,0.0565131112144453
4502,0.0564777602776392
90933,0.056436415871426
11030,0.0564269999060602
83988,0.0563833330024961
83590,0.0563755249213386
10295,0.0562917244007324
26750,0.0562547763022244
400499,0.0562400799264513
23065,0.0562367769516574
1073,0.0562310185300445
677,0.0561608596499555
259217,0.0561075577100767
51385,0.0560570918553307
22879,0.0560267664883572
55030,0.055997688349781
7319,0.0559507089689508
285598,0.0559502166756216
11273,0.0559276305015431
374987,0.0558274361817014
286046,0.0557928024185708
167681,0.0557674627679388
55233,0.055724264011964
23424,0.0556862886187627
9990,0.0556834286328914
100500827,0.0556447863794844
7706,0.0556447863794844
220004,0.0556088811482438
8396,0.0555915705933542
80267,0.0555874620575185
8743,0.0555789390012807
387,0.0555589703211309
114805,0.0555521705779544
200942,0.0554779865047882
10349,0.0554747664965464
415,0.0554193156228968
255104,0.0554181838048633
26974,0.0553767306190794
9459,0.0553427507575417
51083,0.0553173316190562
100,0.0552838635739186
64800,0.0552526103315345
283459,0.0552405068536764
2335,0.0552172079399151
9637,0.0551673256111473
3275,0.0551601438845187
79875,0.0550712825046041
4947,0.0550405522476349
5908,0.0549949731243403
